
1974,2,11.632550227181,5.903658490808,-0.618735935531,0.1547356,0.094
1974,2,11.604152475222,5.8738200018614,-0.580747867524,0.1779912,0.0955
1974,3,11.581520667221,5.8378176153783,-0.542847845786,0.1705647,0.0955
1974,4,11.601847408836,5.8122547437834,-0.504604068384,0.1522273,0.0955
1975,1,11.586304900325,5.8039454062456,-0.486458455868,0.1342276,0.0885
1975,2,11.604498566736,5.7867611757721,-0.454438596255,0.1334805,0.079
1975,3,11.653307074012,5.8334123914118,-0.440514201885,0.1284132,0.076
1975,4,11.764246393214,5.9298486841744,-0.438759554938,0.1288357,0.074
1976,1,11.752933753793,5.9376541400803,-0.403904637114,0.1413445,0.072
1976,2,11.765479787199,5.9353324593564,-0.373344374431,0.1531187,0.078
1976,3,11.780582975932,5.9317546162092,-0.357669749673,0.1605787,0.08
1976,4,11.770178222712,5.9405243482696,-0.324953607106,0.1618325,0.103
1977,1,11.745892134806,5.9280435346582,-0.309815317288,0.1665814,0.097
1977,2,11.768651409665,5.9371802050465,-0.288414439318,0.1630213,0.088
1977,3,11.7498245725,5.9565534342727,-0.264239472325,0.1692466,0.095
1977,4,11.748696539886,5.9396018801323,-0.228864977002,0.1728896,0.097
1978,1,11.704915808635,5.9324077736996,-0.212193050982,0.1717371,0.099
1978,2,11.703444160239,5.931237518116,-0.19721103913,0.1757075,0.088
1978,3,11.703001137426,5.9721356925638,-0.185326965433,0.1711933,0.081
1978,4,11.703673006823,5.9687290431306,-0.162762793318,0.1820041,0.077
1979,1,11.67890304972,5.9624728190495,-0.138595908009,0.1700434,0.075
1979,2,11.707781603406,5.9864864268026,-0.120611747016,0.1689293,0.077
1979,3,11.676155061588,5.9847883105537,-0.087185642544,0.178275,0.086
1979,4,11.685920738856,5.9770438163905,-0.059363063218,0.1804463,0.101
1980,1,11.641606365398,5.9851010932135,-0.03586473719,0.1910667,0.109
1980,2,11.635179761407,5.9451983325962,-0.009390004658,0.1967,0.121
1980,3,11.609260977069,5.9016251751073,0.014105078102,0.1923,0.121
1980,4,11.657612646716,5.902439872066,0.033274886271,0.1829667,0.107
1981,1,11.627818408327,5.8974216889123,0.062005602123,0.1845333,0.105
1981,2,11.628852315089,5.893865775474,0.103995518753,0.1928667,0.109
1981,3,11.603777611179,5.8834510710161,0.125532615861,0.2032333,0.111
1981,4,11.629064846779,5.8946873667844,0.150714787931,0.1923333,0.109
1982,1,11.602023333716,5.902336021449,0.174404209705,0.2032667,0.107
1982,2,11.603775319602,5.9243881415978,0.197886661699,0.2107667,0.111
1982,3,11.594622350423,5.9499066047612,0.220124750553,0.2088667,0.111
1982,4,11.603820174121,5.9286679745633,0.245491809512,0.1970667,0.11
1983,1,11.617125644557,5.9158901541308,0.258962672287,0.1611,0.106
1983,2,11.688095894222,5.9386698630409,0.269752543375,0.1383,0.087
1983,3,11.726514915869,5.9321855039694,0.284460915664,0.1417,0.083
1983,4,11.781250427813,5.9743089782593,0.300511045067,0.1338,0.085
1984,1,11.797620190952,5.9639157908698,0.316073973144,0.1341,0.085
1984,2,11.841912041657,6.0009935020661,0.331141421416,0.1417,0.083
1984,3,11.840295385398,5.9905376176416,0.343332244801,0.1448,0.085
1984,4,11.923577529156,5.968702189127,0.355987184612,0.1412,0.09164725
1985,1,11.902962223643,6.0137997490417,0.370684954674,0.1317,0.09026459
1985,2,11.92678366304,6.003318016339,0.382693586599,0.1196,0.08763519
1985,3,11.97099810369,6.0445170431924,0.386468568445,0.107,0.08004259
1985,4,12.025902608865,6.0812913113397,0.392689350101,0.1037,0.07558355
1986,1,12.05115077915,6.0955702508185,0.397668024988,0.0977,0.07237913
1986,2,12.075460375412,6.0896582927102,0.413027999697,0.0984,0.06745833
1986,3,12.056189308163,6.0989916140976,0.418267904927,0.1115,0.06794079
1986,4,12.071627946757,6.0807058941984,0.428296449558,0.114267,0.0753957
1987,1,12.027952215753,6.061174594696,0.44676111012,0.1193333,0.07665326
1987,2,12.039788344549,6.0637298583186,0.458330586387,0.1173333,0.07625867
1987,3,12.015294100847,6.0508300235924,0.468334520836,0.1189667,0.07516289
